path,split,no_gain_candidate,causeless,uniform_fallen,uniform_lie_down,group,labels_16,n_labels,frames,total_frames,pred_fall,pred_fallen,pred_normal
fall/fall_el_070,val,False,False,False,False,-,fall+fallen,2,fall:45/fallen:36,81,,,
fall/fall_el_071,train,False,False,False,False,-,walk+fall,2,walk:25/fall:56,81,,,
fall/fall_el_072,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_073,val,False,False,False,False,-,fall+sitting+stand_up,3,fall:33/sitting:16/stand_up:32,81,,,
fall/fall_el_074,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:41/fallen:37/stand_up:3,81,,,
fall/fall_el_075,train,False,False,False,False,-,fall+other+kneeling,3,fall:29/other:47/kneeling:5,81,,,
fall/fall_el_076,train,False,False,False,False,-,fall+fallen,2,fall:51/fallen:30,81,,,
fall/fall_el_077,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_078,train,False,False,False,False,-,fall+fallen,2,fall:23/fallen:58,81,,,
fall/fall_el_079,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_080,train,False,False,False,False,-,fall+fallen,2,fall:39/fallen:42,81,,,
fall/fall_el_081,train,False,False,False,False,-,fall+fallen,2,fall:69/fallen:12,81,,,
fall/fall_el_082,train,False,False,False,False,-,fall+fallen+other,3,fall:57/fallen:10/other:14,81,,,
fall/fall_el_083,test,False,False,False,False,-,fall,1,fall:81,81,77.0,3.0,0.0
fall/fall_el_084,train,False,False,False,False,-,fall+fallen+other,3,fall:15/fallen:55/other:11,81,,,
fall/fall_el_085,train,False,False,False,False,-,fall+fallen+standing,3,fall:11/fallen:25/standing:45,81,,,
fall/fall_el_086,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_087,train,False,False,False,False,-,fall+fallen+sitting+stand_up+standing,5,fall:17/fallen:22/sitting:12/stand_up:16/standing:14,81,,,
fall/fall_el_088,train,False,False,False,False,-,walk+fall+standing,3,walk:32/fall:37/standing:12,81,,,
fall/fall_el_089,train,False,False,False,False,-,fall+stand_up+other,3,fall:37/stand_up:19/other:25,81,,,
fall/fall_el_090,train,False,False,False,False,-,fall+fallen,2,fall:31/fallen:50,81,,,
fall/fall_el_091,train,False,False,False,False,-,fall+fallen,2,fall:43/fallen:38,81,,,
fall/fall_el_092,train,False,False,False,False,-,other,1,other:81,81,,,
fall/fall_el_093,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_094,train,False,False,False,False,-,fall+stand_up,2,fall:42/stand_up:39,81,,,
fall/fall_el_095,train,False,False,False,False,-,walk+fall+standing,3,walk:37/fall:23/standing:21,81,,,
fall/fall_el_096,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_097,train,False,False,False,False,-,fall+standing+other,3,fall:31/standing:16/other:34,81,,,
fall/fall_el_098,train,False,False,False,False,-,fall+other,2,fall:56/other:25,81,,,
fall/fall_el_099,val,False,False,False,False,-,fall+fallen,2,fall:61/fallen:20,81,,,
fall/fall_el_100,train,False,False,False,False,-,fall+fallen+other,3,fall:19/fallen:15/other:47,81,,,
fall/fall_el_101,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:28/fallen:36/stand_up:17,81,,,
fall/fall_el_102,train,False,False,False,False,-,fall+fallen,2,fall:13/fallen:68,81,,,
fall/fall_el_103,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_104,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_105,train,False,False,False,False,-,fall+fallen+sit_down+sitting+stand_up,5,fall:13/fallen:25/sit_down:15/sitting:7/stand_up:21,81,,,
fall/fall_el_106,train,False,False,False,False,-,fall+sitting+other,3,fall:31/sitting:38/other:12,81,,,
fall/fall_el_107,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_108,val,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_109,train,False,False,False,False,-,fall+standing,2,fall:53/standing:28,81,,,
fall/fall_el_110,train,False,False,False,False,-,fall+fallen,2,fall:36/fallen:45,81,,,
fall/fall_el_111,val,False,False,False,False,-,fall+fallen,2,fall:31/fallen:50,81,,,
fall/fall_el_112,val,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
fall/fall_el_113,train,False,False,False,False,-,fall+kneeling,2,fall:20/kneeling:61,81,,,
fall/fall_el_114,train,False,False,False,False,-,sit_down+sitting,2,sit_down:50/sitting:31,81,,,
fall/fall_el_115,train,False,False,False,False,-,fall+sitting,2,fall:55/sitting:26,81,,,
fall/fall_el_116,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_117,train,False,False,False,False,-,walk+fall+fallen+stand_up,4,walk:14/fall:38/fallen:14/stand_up:15,81,,,
fall/fall_el_118,test,False,False,False,False,-,other,1,other:81,81,52.0,0.0,28.0
fall/fall_el_119,train,False,False,False,False,-,walk+fall+stand_up,3,walk:21/fall:13/stand_up:47,81,,,
fall/fall_el_120,test,False,False,False,False,-,fall+stand_up+standing,3,fall:11/stand_up:27/standing:43,81,19.0,0.0,61.0
fall/fall_el_121,test,False,False,False,False,-,fall,1,fall:81,81,0.0,0.0,80.0
fall/fall_el_122,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_123,train,False,False,False,False,-,walk+fall+stand_up+standing,4,walk:13/fall:13/stand_up:21/standing:34,81,,,
fall/fall_el_124,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_125,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_126,train,False,False,False,False,-,fall+fallen,2,fall:34/fallen:47,81,,,
fall/fall_el_127,train,False,False,False,False,-,fall+fallen,2,fall:50/fallen:31,81,,,
fall/fall_el_128,train,False,False,False,False,-,fall+stand_up,2,fall:49/stand_up:32,81,,,
fall/fall_el_129,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:29/fallen:25/stand_up:27,81,,,
fall/fall_el_130,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_131,train,False,False,False,False,-,fall+fallen+lying+stand_up,4,fall:17/fallen:30/lying:9/stand_up:25,81,,,
fall/fall_el_132,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_133,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_134,test,False,False,False,False,-,fall+fallen,2,fall:27/fallen:54,81,30.0,50.0,0.0
fall/fall_el_135,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_136,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_137,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_138,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_139,train,False,False,False,False,-,fall+other,2,fall:31/other:50,81,,,
fall/fall_el_140,test,False,False,False,False,-,fall+sitting+stand_up,3,fall:17/sitting:54/stand_up:10,81,78.0,2.0,0.0
fall/fall_el_141,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:30/fallen:32/stand_up:19,81,,,
fall/fall_el_142,val,False,False,False,False,-,fall+fallen,2,fall:35/fallen:46,81,,,
fall/fall_el_143,train,False,False,False,False,-,walk+fall+crawl,3,walk:10/fall:22/crawl:49,81,,,
fall/fall_el_144,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:32/fallen:10/stand_up:39,81,,,
fall/fall_el_145,test,False,False,False,False,-,fall+fallen,2,fall:16/fallen:65,81,32.0,48.0,0.0
fall/fall_el_146,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:34/fallen:29/stand_up:18,81,,,
fall/fall_el_147,train,False,False,False,False,-,fall+fallen,2,fall:46/fallen:35,81,,,
fall/fall_el_148,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:34/fallen:19/stand_up:28,81,,,
fall/fall_el_149,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_150,val,False,False,False,False,-,fall+stand_up,2,fall:27/stand_up:54,81,,,
fall/fall_el_151,train,False,False,False,False,-,fall+fallen,2,fall:34/fallen:47,81,,,
fall/fall_el_152,train,False,False,False,False,-,fall+fallen,2,fall:48/fallen:33,81,,,
fall/fall_el_153,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_154,train,False,False,False,False,-,walk+fall+sitting,3,walk:6/fall:53/sitting:22,81,,,
fall/fall_el_155,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_156,train,False,False,False,False,-,fall+sitting+stand_up,3,fall:41/sitting:8/stand_up:32,81,,,
fall/fall_el_157,train,False,False,False,False,-,fall+crawl,2,fall:36/crawl:45,81,,,
fall/fall_el_158,train,False,False,False,False,-,fall+other,2,fall:48/other:33,81,,,
fall/fall_el_159,train,False,False,False,False,-,fall+kneeling,2,fall:25/kneeling:56,81,,,
fall/fall_el_160,val,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
fall/fall_el_161,train,False,False,False,False,-,walk+fall+fallen,3,walk:14/fall:26/fallen:41,81,,,
fall/fall_el_162,train,False,False,False,False,-,sit_down+sitting,2,sit_down:68/sitting:13,81,,,
fall/fall_el_163,train,False,False,False,False,-,fall+fallen,2,fall:47/fallen:34,81,,,
fall/fall_el_164,train,False,False,False,False,-,walk+fall+fallen,3,walk:6/fall:20/fallen:55,81,,,
fall/fall_el_165,train,False,False,False,False,-,fall+fallen+stand_up+kneeling,4,fall:16/fallen:6/stand_up:16/kneeling:43,81,,,
fall/fall_el_166,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_167,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:29/fallen:33/stand_up:19,81,,,
fall/fall_el_168,train,False,False,False,False,-,fall+fallen,2,fall:34/fallen:47,81,,,
fall/fall_el_169,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:27/fallen:4/stand_up:50,81,,,
fall/fall_el_170,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_171,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_172,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_173,train,False,False,False,False,-,fall+sitting,2,fall:27/sitting:54,81,,,
fall/fall_el_174,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_175,train,False,False,False,False,-,fall+kneeling,2,fall:47/kneeling:34,81,,,
fall/fall_el_176,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:19/fallen:19/stand_up:43,81,,,
fall/fall_el_177,train,False,False,False,False,-,fall+sitting,2,fall:72/sitting:9,81,,,
fall/fall_el_178,train,False,False,False,False,-,fall+fallen,2,fall:25/fallen:56,81,,,
fall/fall_el_179,train,False,False,False,False,-,fall+fallen,2,fall:50/fallen:31,81,,,
fall/fall_el_180,val,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_181,train,False,False,False,False,-,fall+stand_up,2,fall:17/stand_up:64,81,,,
fall/fall_el_182,train,False,False,False,False,-,fall+standing,2,fall:33/standing:48,81,,,
fall/fall_el_183,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_184,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_185,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_186,train,False,False,False,False,-,fall+sitting+stand_up,3,fall:35/sitting:38/stand_up:8,81,,,
fall/fall_el_187,train,False,False,False,False,-,fall+stand_up+kneeling,3,fall:13/stand_up:35/kneeling:33,81,,,
fall/fall_el_188,test,False,False,False,False,-,fall+fallen+stand_up+kneeling,4,fall:13/fallen:29/stand_up:16/kneeling:23,81,49.0,26.0,5.0
fall/fall_el_189,train,False,False,False,False,-,fall+standing,2,fall:31/standing:50,81,,,
fall/fall_el_190,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_191,train,False,False,False,False,-,fall+fallen,2,fall:50/fallen:31,81,,,
fall/fall_el_192,train,False,False,False,False,-,walk+fall,2,walk:54/fall:27,81,,,
fall/fall_el_193,train,False,False,False,False,-,walk+fall+kneeling,3,walk:29/fall:25/kneeling:27,81,,,
fall/fall_el_194,train,False,False,False,False,-,fall+fallen+standing,3,fall:31/fallen:46/standing:4,81,,,
fall/fall_el_195,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_el_196,train,False,False,False,False,-,fall+stand_up,2,fall:27/stand_up:54,81,,,
fall/fall_el_197,train,False,False,False,False,-,fall+fallen+standing,3,fall:19/fallen:40/standing:22,81,,,
fall/fall_el_198,train,False,False,False,False,-,fall+fallen,2,fall:36/fallen:45,81,,,
fall/fall_el_199,train,False,False,False,False,-,fall+stand_up,2,fall:59/stand_up:22,81,,,
fall/fall_el_200,train,False,False,False,False,-,fall+standing,2,fall:63/standing:18,81,,,
fall/fall_mi_001,test,False,False,False,False,-,fall+fallen,2,fall:13/fallen:68,81,23.0,57.0,0.0
fall/fall_mi_002,train,False,False,False,False,-,fall+fallen+other,3,fall:32/fallen:23/other:26,81,,,
fall/fall_mi_003,train,False,False,False,False,-,fall+fallen,2,fall:26/fallen:55,81,,,
fall/fall_mi_004,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_005,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_006,train,False,False,False,False,-,fall+fallen,2,fall:21/fallen:60,81,,,
fall/fall_mi_007,test,False,False,False,False,-,fall+fallen,2,fall:37/fallen:44,81,48.0,31.0,1.0
fall/fall_mi_008,train,False,False,False,False,-,walk+fall+fallen,3,walk:16/fall:19/fallen:46,81,,,
fall/fall_mi_009,train,False,False,False,False,-,fall+fallen+stand_up,3,fall:21/fallen:25/stand_up:35,81,,,
fall/fall_mi_010,test,False,False,False,False,-,fall,1,fall:81,81,67.0,0.0,13.0
fall/fall_mi_011,val,False,False,False,False,-,walk+fall+sitting,3,walk:17/fall:28/sitting:36,81,,,
fall/fall_mi_012,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_013,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_014,train,False,False,False,False,-,walk+fall+stand_up,3,walk:15/fall:44/stand_up:22,81,,,
fall/fall_mi_015,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_016,train,False,False,False,False,-,lie_down+lying,2,lie_down:71/lying:10,81,,,
fall/fall_mi_017,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_018,train,False,False,False,False,-,fall+sit_down+sitting,3,fall:34/sit_down:26/sitting:21,81,,,
fall/fall_mi_019,train,False,False,False,False,-,walk+fall+stand_up,3,walk:13/fall:25/stand_up:43,81,,,
fall/fall_mi_020,train,False,False,False,False,-,walk+fall+standing+kneel_down+kneeling,5,walk:23/fall:8/standing:33/kneel_down:15/kneeling:2,81,,,
fall/fall_mi_021,test,False,False,False,False,-,fall+fallen+sitting+stand_up,4,fall:14/fallen:17/sitting:25/stand_up:25,81,47.0,2.0,31.0
fall/fall_mi_022,train,False,False,False,False,-,fall+fallen,2,fall:59/fallen:22,81,,,
fall/fall_mi_023,val,False,False,False,False,-,fall+fallen,2,fall:21/fallen:60,81,,,
fall/fall_mi_024,test,False,False,False,False,-,fall+fallen,2,fall:29/fallen:52,81,72.0,8.0,0.0
fall/fall_mi_025,val,False,False,False,False,-,fall+lying+other,3,fall:12/lying:35/other:34,81,,,
fall/fall_mi_026,train,False,False,False,False,-,fall+kneeling,2,fall:31/kneeling:50,81,,,
fall/fall_mi_027,train,False,False,False,False,-,fall+sitting+stand_up,3,fall:41/sitting:22/stand_up:18,81,,,
fall/fall_mi_028,train,False,False,False,False,-,fall+fallen,2,fall:28/fallen:53,81,,,
fall/fall_mi_029,train,False,False,False,False,-,walk+fall+stand_up,3,walk:22/fall:13/stand_up:46,81,,,
fall/fall_mi_030,train,False,False,False,False,-,fall+fallen,2,fall:62/fallen:19,81,,,
fall/fall_mi_031,val,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_032,train,False,False,False,False,-,fall+fallen,2,fall:42/fallen:39,81,,,
fall/fall_mi_033,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_034,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_035,test,False,False,False,False,-,fall+fallen+stand_up,3,fall:52/fallen:16/stand_up:13,81,30.0,42.0,8.0
fall/fall_mi_036,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_037,val,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_038,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_039,train,False,False,False,False,-,fall+standing,2,fall:42/standing:39,81,,,
fall/fall_mi_040,train,False,False,False,False,-,fall+fallen,2,fall:48/fallen:33,81,,,
fall/fall_mi_041,train,False,False,False,False,-,walk+fall+fallen+stand_up,4,walk:7/fall:19/fallen:31/stand_up:24,81,,,
fall/fall_mi_042,test,False,False,False,False,-,walk+fall+stand_up,3,walk:9/fall:24/stand_up:48,81,38.0,5.0,37.0
fall/fall_mi_043,train,False,False,False,False,-,fall+lying,2,fall:24/lying:57,81,,,
fall/fall_mi_044,train,False,False,False,False,-,fall+sitting,2,fall:75/sitting:6,81,,,
fall/fall_mi_045,test,False,False,False,False,-,fall+fallen,2,fall:6/fallen:75,81,19.0,58.0,3.0
fall/fall_mi_046,train,False,False,False,False,-,fall+fallen+standing,3,fall:35/fallen:42/standing:4,81,,,
fall/fall_mi_047,train,False,False,False,False,-,fall+fallen,2,fall:52/fallen:29,81,,,
fall/fall_mi_048,train,False,False,False,False,-,fall+fallen,2,fall:53/fallen:28,81,,,
fall/fall_mi_049,train,False,False,False,False,-,fall+sitting,2,fall:24/sitting:57,81,,,
fall/fall_mi_050,train,False,False,False,False,-,fall+fallen,2,fall:33/fallen:48,81,,,
fall/fall_mi_051,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_052,train,False,False,False,False,-,fall+fallen,2,fall:24/fallen:57,81,,,
fall/fall_mi_053,test,False,False,False,False,-,fall+fallen,2,fall:79/fallen:2,81,72.0,0.0,8.0
fall/fall_mi_054,train,False,False,False,False,-,fall+fallen+standing,3,fall:23/fallen:52/standing:6,81,,,
fall/fall_mi_055,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_056,train,False,False,False,False,-,fall+fallen,2,fall:20/fallen:61,81,,,
fall/fall_mi_057,train,False,False,False,False,-,fall+stand_up,2,fall:30/stand_up:51,81,,,
fall/fall_mi_058,train,False,False,False,False,-,fall+fallen,2,fall:46/fallen:35,81,,,
fall/fall_mi_059,train,False,False,False,False,-,walk+fall,2,walk:36/fall:45,81,,,
fall/fall_mi_060,train,False,False,False,False,-,walk+fall+stand_up+standing,4,walk:38/fall:10/stand_up:26/standing:7,81,,,
fall/fall_mi_061,train,False,False,False,False,-,fall+fallen,2,fall:23/fallen:58,81,,,
fall/fall_mi_062,val,False,False,False,False,-,fall+other+kneeling,3,fall:18/other:56/kneeling:7,81,,,
fall/fall_mi_063,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_064,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_065,val,False,False,False,False,-,walk+fall+fallen,3,walk:24/fall:46/fallen:11,81,,,
fall/fall_mi_066,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_067,train,False,False,False,False,-,walk+fall+fallen+sitting+stand_up,5,walk:5/fall:19/fallen:18/sitting:15/stand_up:24,81,,,
fall/fall_mi_068,train,False,False,False,False,-,fall+stand_up,2,fall:26/stand_up:55,81,,,
fall/fall_mi_069,train,False,False,False,False,-,fall+fallen+standing,3,fall:46/fallen:27/standing:8,81,,,
fall/fall_mi_070,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_071,test,False,False,False,False,-,fall+fallen,2,fall:41/fallen:40,81,44.0,36.0,0.0
fall/fall_mi_072,train,False,False,False,False,-,fall+standing+other,3,fall:11/standing:9/other:61,81,,,
fall/fall_mi_073,test,False,False,False,False,-,fall+fallen,2,fall:50/fallen:31,81,40.0,36.0,4.0
fall/fall_mi_074,train,False,False,False,False,-,fall+sit_down+sitting+other+kneeling,5,fall:11/sit_down:16/sitting:36/other:12/kneeling:6,81,,,
fall/fall_mi_075,test,False,False,False,False,-,lie_down+stand_up+other,3,lie_down:21/stand_up:26/other:34,81,72.0,0.0,8.0
fall/fall_mi_076,test,False,False,False,False,-,fall+fallen+other,3,fall:27/fallen:42/other:12,81,30.0,39.0,11.0
fall/fall_mi_077,train,False,False,False,False,-,fall+fallen+other,3,fall:23/fallen:18/other:40,81,,,
fall/fall_mi_078,train,False,False,False,False,-,walk+fall+fallen,3,walk:6/fall:17/fallen:58,81,,,
fall/fall_mi_079,train,False,False,False,False,-,walk+fall+fallen+jump,4,walk:12/fall:25/fallen:34/jump:10,81,,,
fall/fall_mi_080,train,False,False,False,False,-,fall+fallen,2,fall:27/fallen:54,81,,,
fall/fall_mi_081,train,False,False,False,False,-,fall,1,fall:81,81,,,
fall/fall_mi_082,train,False,False,False,False,-,fall+fallen,2,fall:45/fallen:36,81,,,
fall/fall_mi_083,train,False,False,False,False,-,fall+stand_up+kneeling,3,fall:26/stand_up:9/kneeling:46,81,,,
